"x","y","gr1","gr2","gr3"
800,120,0.468463641326986,0.512011651182577,0.019524707490437
810,120,0.46323388795556,0.51767270307777,0.0190934089666698
820,120,0.458002747455645,0.523328051129916,0.0186692014144392
830,120,0.452771693099827,0.528976266097422,0.0182520408027503
840,120,0.447542191899382,0.534615926461721,0.0178418816388969
850,120,0.442315703179249,0.54024561984069,0.0174386769800613
860,120,0.437093677170429,0.545863944382076,0.017042378447495
870,120,0.431877553622732,0.551469510134033,0.0166529362432355
880,120,0.426668760440731,0.55706094038996,0.0162702991693094
890,120,0.421468712345674,0.562636873004963,0.0158944146493623
900,120,0.416278809566036,0.568195961681311,0.0155252287526526
910,120,0.411100436559253,0.573736877220409,0.0151626862203378
920,120,0.405934960767107,0.579258308738918,0.0148067304939752
930,120,0.400783731407071,0.584758964846771,0.0144573037461574
940,120,0.39564807830183,0.590237574784977,0.0141143469131927
950,120,0.390529310749022,0.595692889521239,0.0137777997297385
960,120,0.385428716433149,0.60112368280156,0.0134476007652918
970,120,0.380347560381411,0.606528752156155,0.0131236874624343
980,120,0.375287083965122,0.611906919858148,0.0128059961767293
990,120,0.370248503948159,0.61725703383368,0.0124944622181612
1000,120,0.365233011583787,0.622577968522205,0.0121890198940086
0,130,0.767637243840231,0.148245967727274,0.0841167884324949
10,130,0.765797970439531,0.151214017316597,0.0829880122438719
20,130,0.763902772598096,0.154229309874019,0.0818679175278852
30,130,0.761951358519225,0.157292155934473,0.0807564855463023
40,130,0.759943450846407,0.160402850773317,0.0796536983802757
50,130,0.757878787364911,0.163561673701256,0.0785595389338333
60,130,0.755757121710136,0.166768887354007,0.0774739909358567
70,130,0.753578224081752,0.170024736977738,0.0763970389405101
80,130,0.751341881962547,0.173329449711373,0.0753286683260803
90,130,0.749047900840894,0.176683233866912,0.0742688652921938
100,130,0.746696104935648,0.180086278208977,0.0732176168553747
110,130,0.744286337922246,0.183538751234842,0.0721749108429118
120,130,0.741818463658719,0.187040800456277,0.0711407358850046
130,130,0.739292366910265,0.190592551684575,0.0701150814051607
140,130,0.73670795407098,0.194194108320202,0.0690979376088179
150,130,0.734065153881286,0.197845550648545,0.0680892954701695
160,130,0.731363918139541,0.201546935143286,0.0670891467171723
170,130,0.728604222406277,0.205298293779002,0.0660974838147214
180,130,0.725786066699438,0.209099633354584,0.0651142999459777
190,130,0.722909476178986,0.212950934829174,0.0641395889918399
200,130,0.719974501819148,0.216852152672299,0.0631733455085529
210,130,0.716981221066602,0.220803214229945,0.0622155647034534
220,130,0.713929738482791,0.224804019108356,0.0612662424088527
230,130,0.710820186368609,0.228854438577326,0.0603253750540646
240,130,0.707652725369589,0.232954314994822,0.0593929596355893
250,130,0.704427545059777,0.237103461254754,0.0584689936854687
260,130,0.701144864502421,0.241301660259744,0.0575534752378349
270,130,0.697804932785589,0.245548664420736,0.0566464027936755
280,130,0.694408029530862,0.249844195185289,0.055747775283849
290,130,0.690954465373207,0.254187942596408,0.0548575920303852
300,130,0.687444582410173,0.258579564883716,0.0539758527061105
310,130,0.683878754618565,0.263018688088786,0.0531025572926483
320,130,0.680257388236748,0.267504905726409,0.052237706036843
330,130,0.676580922110801,0.272037778483531,0.051381299405668
340,130,0.672849828002745,0.276616833957575,0.05053333803968
350,130,0.669064610859126,0.281241566435785,0.0496938227050882
360,130,0.665225809038296,0.285911436717191,0.0488627542445128
370,130,0.661333994494756,0.29062587197873,0.0480401335265133
380,130,0.657389772919055,0.295384265686975,0.0472259613939704
390,130,0.653393783831739,0.300185977556849,0.0464202386114126
400,130,0.64934670062999,0.305030333558626,0.0456229658113835
410,130,0.64524923058565,0.309916625974402,0.0448341434399482
420,130,0.641102114793418,0.314844113505135,0.0440537717014466
430,130,0.63690612806815,0.319812021429249,0.0432818505026011
440,130,0.632662078790246,0.324819541813659,0.0425183793960945
450,130,0.628370808698295,0.329865833777971,0.0417633575237343
460,130,0.624033192628195,0.334950023812477,0.0410167835593272
470,130,0.61965013819818,0.340071206150433,0.0402786556513875
480,130,0.615222585439245,0.345228443194947,0.0395489713658084
490,130,0.610751506370664,0.350420766000709,0.0388277276286269
500,130,0.606237904520405,0.355647174810579,0.0381149206690161
510,130,0.6016828143904,0.36090663964696,0.0374105459626393
520,130,0.597087300866821,0.366198100957676,0.0367145981755031
530,130,0.592452458575604,0.371520470315949,0.0360270711084468
540,130,0.587779411183699,0.376872631173894,0.0353479576424063
550,130,0.583069310646622,0.382253439668788,0.0346772496845904
560,130,0.578323336403089,0.387661725481203,0.0340149381157077
570,130,0.573542694517667,0.393096292743952,0.0333610127383806
580,130,0.568728616772526,0.398555921000594,0.0327154622268805
590,130,0.563882359709554,0.404039366212127,0.0320782740783192
600,130,0.559005203624266,0.409545361810308,0.0314494345654263
610,130,0.554098451513062,0.415072619795898,0.0308289286910391
620,130,0.54916342797559,0.420619831879978,0.0302167401444318
630,130,0.544201478074071,0.426185670666329,0.0296128512596008
640,130,0.53921396615164,0.431768790872736,0.029017242975624
650,130,0.534202274611859,0.437367830588938,0.0284298947992036
660,130,0.529167802661696,0.442981412568807,0.0278507847694972
670,130,0.52411196502042,0.448608145554244,0.0272798894253365
680,130,0.519036190596941,0.454246625628133,0.0267171837749265
690,130,0.513941921138262,0.459895437593627,0.0261626412681109
700,130,0.508830609851801,0.465553156376917,0.0256162337712821
710,130,0.503703720004434,0.471218348450558,0.0250779315450082
720,130,0.498562723501192,0.476889573274368,0.02454770322444
730,130,0.493409099446622,0.482565384750825,0.0240255158025539
740,130,0.488244332691861,0.488244332691861,0.0235113346162775
750,130,0.483069912370568,0.493924964293894,0.0230051233355378
760,130,0.477887330426828,0.49960582561791,0.0225068439552618
770,130,0.472698080138239,0.50528546307141,0.0220164567903509
780,130,0.467503654637363,0.510962424888995,0.0215339204736422
790,130,0.462305545434725,0.516635262608414,0.021059191956861
800,130,0.457105240946576,0.522302532538866,0.0205922265145583
810,130,0.451904225030549,0.527962797218429,0.0201329777510218
820,130,0.446703975532372,0.533614626857493,0.0196813976101351
830,130,0.44150596284671,0.539256600765133,0.0192374363881573
840,130,0.436311648495169,0.544887308755451,0.0188010427493804
850,130,0.431122483724438,0.550505352530943,0.0183721637446196
860,130,0.425939908127451,0.55610934704007,0.0179507448324789
870,130,0.420765348290375,0.561697921806296,0.0175367299033291
880,130,0.41560021646813,0.567269722225941,0.0171300613059289
890,130,0.410445909291048,0.572823410832344,0.0167306798766077
900,130,0.405303806505144,0.578357668523926,0.0163385249709302
910,130,0.400175269748386,0.583871195753867,0.0159535344977475
920,130,0.395061641365182,0.589362713679277,0.0155756449555406
930,130,0.3899642432612,0.594830965267847,0.0152047914709529
940,130,0.384884375800467,0.600274716360128,0.0148409078394051
950,130,0.379823316746578,0.605692756685743,0.014483926567679
960,130,0.374782320249667,0.611083900831976,0.0141337789183568
970,130,0.369762615880657,0.616446989163349,0.0137903949559935
980,130,0.364765407714139,0.621780888690959,0.0134537035949021
990,130,0.359791873461076,0.627084493890499,0.0131236326484256
1000,130,0.354843163652369,0.632356727468064,0.0128001088795672
0,140,0.757381622873969,0.152912712451396,0.0897056646746357
10,140,0.755534428034292,0.155967487608639,0.0884980843570689
20,140,0.753630101132227,0.159070278868189,0.0872996199995841
30,140,0.751668368877928,0.162221371717547,0.0861102594045246
40,140,0.749648973810026,0.165421034982083,0.0849299912078909
50,140,0.747571675015241,0.168669520103708,0.0837588048810509
60,140,0.745436248853161,0.171967060416138,0.0825966907307009
70,140,0.74324248968503,0.175313870417934,0.0814436398970353
80,140,0.740990210605412,0.178710145044503,0.0802996443500848
90,140,0.738679244175464,0.18215605894035,0.0791646968841858
100,140,0.736309443156545,0.18565176573291,0.0780387911105445
110,140,0.733880681242802,0.189197397309335,0.0769219214478631
120,140,0.731392853791316,0.192793063097685,0.0758140831109988
130,140,0.728845878548354,0.19643884935402,0.0747152720976262
140,140,0.726239696370192,0.200134818456926,0.0736254851728819
150,140,0.723574271936954,0.203881008211078,0.0725447198519685
160,140,0.720849594457821,0.207677431161476,0.0714729743807028
170,140,0.718065678365969,0.211524073920036,0.0704102477139951
180,140,0.715222564001495,0.215420896506255,0.0693565394922503
190,140,0.712320318280606,0.219367831703705,0.0683118500156887
200,140,0.709359035349262,0.223364784434154,0.0672761802165838
210,140,0.706338837219463,0.22741163115111,0.0662495316294265
220,140,0.70325987438633,0.231508219254648,0.065231906359022
230,140,0.700122326424111,0.235654366529351,0.0642233070465384
240,140,0.696926402559227,0.239849860607247,0.0632237368335262
250,140,0.693672342218457,0.244094458457607,0.0622331993239358
260,140,0.690360415550356,0.248387885905479,0.0612516985441652
270,140,0.686990923918012,0.252729837180811,0.0602792389011772
280,140,0.683564200361233,0.257119974500038,0.0593158251387286
290,140,0.680080610026297,0.26155792768194,0.0583614622917627
300,140,0.676540550561382,0.266043293799596,0.0574161556390219
310,140,0.672944452475867,0.270575636870191,0.0564799106539419
320,140,0.669292779461687,0.275154487584416,0.0555527329538972
330,140,0.665586028674989,0.279779343077138,0.0546346282478727
340,140,0.661824730976395,0.284449666740962,0.0537256022826427
350,140,0.658009451128212,0.289164888084244,0.0528256607875443
360,140,0.654140787947008,0.293924402635052,0.0519348094179393
370,140,0.650219374410067,0.29872757189247,0.0510530536974637
380,140,0.646245877714263,0.303573723326568,0.0501803989591692
390,140,0.642220999286052,0.308462150428279,0.0493168502856695
400,140,0.63814547474132,0.313392112810275,0.0484624124484051
410,140,0.634020073793963,0.318362836359887,0.0476170898461499
420,140,0.62984560011217,0.323373513444944,0.0467808864428853
430,140,0.625622891121511,0.328423303173316,0.0459538057051724
440,140,0.621352817754051,0.33351133170679,0.0451358505391583
450,140,0.617036284142837,0.338636692629809,0.0443270232273549
460,140,0.612674227261253,0.343798447373414,0.0435273253653331
470,140,0.608267616506889,0.348995625694632,0.0427367577984792
480,140,0.603817453229675,0.354227226211364,0.0419553205589604
490,140,0.59932477020426,0.359492216992689,0.0411830128030509
500,140,0.594790631046682,0.364789536204346,0.0404198327489724
510,140,0.590216129575621,0.370118092808979,0.0396657776154001
520,140,0.585602389118622,0.375476767320587,0.0389208435607908
530,140,0.580950561763884,0.380864412612429,0.0381850256236869
540,140,0.576261827558353,0.386279854777497,0.0374583176641505
550,140,0.57153739365303,0.39172189404049,0.0367407123064805
560,140,0.566778493396583,0.397189305720051,0.0360322008833658
570,140,0.561986385378497,0.402680841239881,0.0353327733816214
580,140,0.557162352423169,0.408195229187173,0.034642418389658
590,140,0.552307700536525,0.413731176416651,0.0339611230468248
600,140,0.547423757806878,0.419287369198354,0.0332888729947684
610,140,0.542511873261914,0.424862474407145,0.0326256523309411
620,140,0.537573415683826,0.430455140751784,0.0319714435643897
630,140,0.532609772384773,0.436064000041277,0.03132622757395
640,140,0.527622347944976,0.44168766848606,0.0306899835689641
650,140,0.522612562915882,0.447324748031483,0.0300626890526352
660,140,0.517581852490964,0.452973827720914,0.0294443197881227
670,140,0.512531665146815,0.458633485085708,0.0288348497674773
680,140,0.507463461257342,0.464302287559154,0.0282342511835041
690,140,0.502378711683894,0.469978793911468,0.0276424944046373
700,140,0.497278896344322,0.475661555702781,0.0270595479528972
710,140,0.492165502763964,0.48134911875104,0.0264853784849961
720,140,0.487040024611677,0.487040024611677,0.0259199507766456
730,140,0.481903960224048,0.49273281206584,0.0253632277101121
740,140,0.476758811120969,0.498426018613975,0.0248151702650562
750,140,0.471606080515798,0.504118181971521,0.0242757375126813
760,140,0.466447271823329,0.509807841563462,0.0237448866132089
770,140,0.461283887168805,0.51549354001451,0.0232225728166852
780,140,0.456117425901209,0.521173824631674,0.0227087494671176
790,140,0.450949383114027,0.526847248876048,0.0222033680099249
800,140,0.445781248176673,0.532512373820645,0.0217063780026811
810,140,0.440614503279693,0.53816776959119,0.021217727129117
820,140,0.435450621996835,0.543812016786826,0.0207373612163392
830,140,0.430291067866997,0.549443707877789,0.0202652242552145
840,140,0.42513729299898,0.555061448577162,0.0198012584238579
850,140,0.419990736701905,0.560663859183938,0.0193454041141573
860,140,0.41485282414403,0.566249575894716,0.0188975999612545
870,140,0.409724965042635,0.571817252081465,0.0184577828758991
880,140,0.404608552387489,0.57736555953293,0.0180258880795809
890,140,0.399504961200309,0.58289318965735,0.0176018491423412
900,140,0.394415547332509,0.588398854644336,0.0171855980231546
910,140,0.389341646303355,0.593881288583875,0.0167770651127701
920,140,0.384284572180552,0.599339248540557,0.0163761792788911
930,140,0.379245616505098,0.604771515581333,0.0159828679135699
940,140,0.374226047262122,0.610176895755188,0.0155970569826898
950,140,0.36922710789924,0.61555422102336,0.0152186710774002
960,140,0.364250016393825,0.620902350138807,0.0148476334673683
970,140,0.359295964370412,0.626220169473877,0.0144838661557103
980,140,0.354366116269313,0.631506593795229,0.0141272899354573
990,140,0.349461608567335,0.63676056698525,0.0137778244474145
1000,140,0.344583549051349,0.641981062709383,0.0134353882392681
0,150,0.746773687252122,0.157623081275756,0.0956032314721223
10,150,0.744922134250337,0.160765432528767,0.094312433220896
20,150,0.743012265547544,0.163956548018173,0.0930311864342835
30,150,0.741043827052122,0.167196686099895,0.091759486847983
40,150,0.739016581931853,0.170486087025045,0.090497331043102
50,150,0.736930311349717,0.173824972204915,0.0892447164453679
60,150,0.734784815203008,0.177213543474671,0.0880016413223215
70,150,0.732579912864546,0.180651982357004,0.0867681047784498
80,150,0.730315443924686,0.184140449327099,0.0855441067482151
90,150,0.727991268932755,0.187679083080303,0.0843296479869425
100,150,0.725607270136519,0.191267999803951,0.0831247300595295
110,150,0.723163352218201,0.194907292454855,0.0819293553269443
120,150,0.720659443025511,0.198597030044005,0.0807435269304846
130,150,0.718095494296119,0.20233725693011,0.0795672487737713
140,150,0.715471482373931,0.206127992123612,0.0784005255024565
150,150,0.712787408915486,0.209969228602886,0.0772433624816284
160,150,0.710043301584743,0.213860932644355,0.0760957657709017
170,150,0.707239214734499,0.217803043168314,0.0749577420971863
180,150,0.704375230072617,0.22179547110225,0.0738292988251322
190,150,0.701451457311236,0.225838098763509,0.0727104439252545
200,150,0.698468034797085,0.229930779263169,0.0716011859397464
210,150,0.695425130121011,0.234073335932991,0.0705015339459975
220,150,0.692322940704807,0.238265561777358,0.0694114975178352
230,150,0.689161694363413,0.242507218952067,0.0683310866845194
240,150,0.685941649840561,0.246798038271917,0.0672603118875224
250,150,0.682663097315919,0.251137718748946,0.0661991839351346
260,150,0.679326358881824,0.255525927163233,0.0651477139549432
270,150,0.675931788987662,0.2599622976681,0.0641059133442377
280,150,0.672479774850023,0.264446431431575,0.0630737937184018
290,150,0.668970736826737,0.268977896315902,0.0620513668573609
300,150,0.665405128752975,0.273556226596866,0.0610386446501588
310,150,0.661783438237601,0.278180922724653,0.0600356390377455
320,150,0.658106186918041,0.282851451127895,0.0590423619540645
330,150,0.654373930671978,0.287567244062487,0.0580588252655353
340,150,0.650587259784248,0.292327699506718,0.0570850407090346
350,150,0.646746799067386,0.297132181104132,0.0561210198284825
360,150,0.642853207934359,0.301980018155488,0.0551667739101533
370,150,0.638907180422099,0.306870505661071,0.0542223139168296
380,150,0.634909445164559,0.311802904414511,0.05328765042093
390,150,0.630860765314112,0.316776441149144,0.0523627935367444
400,150,0.626761938410224,0.32179030873786,0.0514477528519154
410,150,0.622613796194467,0.32684366644722,0.0505425373583136
420,150,0.618417204371025,0.331935640246521,0.0496471553824535
430,150,0.614173062312042,0.33706532317235,0.048761614515608
440,150,0.609882302707222,0.342231775749,0.0478859215437776
450,150,0.605545891157315,0.347434026465007,0.0470200823776785
460,150,0.601164825711202,0.352671072305884,0.0461641019829137
470,150,0.596740136346503,0.357941879343,0.0453179843104969
480,150,0.592272884393747,0.363245383378354,0.0444817322278984
490,150,0.587764161904339,0.368580490644876,0.0436553474507843
500,150,0.5832150909627,0.373946078561675,0.0428388304756243
510,150,0.578626822943136,0.379340996543526,0.0420321805133379
520,150,0.574000537712153,0.384764066863692,0.0412353954241545
530,150,0.569337442777117,0.390214085569025,0.0404484716538582
540,150,0.5646387723823,0.395689823446112,0.0396714041715876
550,150,0.559905786553566,0.401190027037075,0.038904186409359
560,150,0.555139770093061,0.40671341970346,0.0381468102034786
570,150,0.55034203152549,0.412258702736506,0.0373992657380042
580,150,0.545513901997683,0.417824556511901,0.0366615414904159
590,150,0.540656734133341,0.423409641687012,0.0359336241796468
600,150,0.535771900844973,0.429012600438405,0.0352154987166218
610,150,0.530860794105216,0.434632057737339,0.0345071481574454
620,150,0.525924823679837,0.440266622660788,0.0338085536593743
630,150,0.52096541582488,0.44591488973542,0.0331196944396998
640,150,0.515984011950512,0.451575440311826,0.0324405477376621
650,150,0.51098206725428,0.457246843966214,0.0317710887795064
660,150,0.50596104932655,0.462927659926666,0.0311112907467841
670,150,0.500922436731051,0.468616438520957,0.030461124747992
680,150,0.495867717563477,0.474311722642889,0.029820559793634
690,150,0.490798387991229,0.480012049233993,0.0291895627747783
700,150,0.485715950777412,0.485715950777412,0.0285680984451755
710,150,0.480621913792267,0.491421956800744,0.0279561294069884
720,150,0.475517788515258,0.497128595384565,0.0273536161001775
730,150,0.47040508853107,0.502834394673356,0.0267605167955745
740,150,0.465285328022791,0.508537884385548,0.0261767875916611
750,150,0.460160020265545,0.514237597319389,0.0256023824150665
760,150,0.455030676123859,0.519932070851362,0.0250372530247789
770,150,0.449898802556008,0.525619848423933,0.0244813490200595
780,150,0.444765901128561,0.531299481019404,0.0239346178520354
790,150,0.439633466544318,0.536969528616746,0.0233970048389358
800,150,0.434502985186748,0.542628561628325,0.0228684531849279
810,150,0.429375933684005,0.5482751623135,0.0223489040024948
820,150,0.424253777495496,0.553907926166213,0.0218382963382915
830,150,0.419137969523905,0.559525463273692,0.0213365672024024
840,150,0.414029948755476,0.565126399643609,0.0208436516009153
850,150,0.408931138931239,0.570709378497043,0.0203594825717181
860,150,0.403842947251786,0.576273061524799,0.0198839912234158
870,150,0.398766763118022,0.581816130104721,0.0194171067772571
880,150,0.393703956910248,0.587337286477802,0.0189587566119508
890,150,0.388655878807743,0.592835254881007,0.0185088663112497
900,150,0.383623857650912,0.598308782634921,0.0180673597141673
910,150,0.378609199847878,0.603756641184431,0.0176341589676911
920,150,0.373613188327277,0.609177627090874,0.0172091845818493
930,150,0.368637081538838,0.614570562974179,0.0167923554869828
940,150,0.363682112503169,0.619934298403759,0.0163835890930719
950,150,0.358749487912025,0.625267710737014,0.015982801350961
960,150,0.353840387280147,0.630569705904528,0.0155899068153247
970,150,0.348955962149614,0.635839219141171,0.0152048187092145
980,150,0.344097335347479,0.641075215662496,0.014827448990025
990,150,0.339265600297292,0.646276691285992,0.0144577084167165
1000,150,0.334461820384962,0.651442672996906,0.0140955066181316
0,160,0.735812942737387,0.162367911907096,0.101819145355517
10,160,0.733960790209558,0.165598588599629,0.100440621190814
20,160,0.732049166808645,0.16887875185818,0.0990720813331743
30,160,0.730077838168426,0.172208630819674,0.0977135310119001
40,160,0.728046588652582,0.175588435036078,0.0963649763113398
50,160,0.725955222104706,0.179018353728575,0.0950264241667186
60,160,0.723803562599615,0.182498555042734,0.0936978823576513
70,160,0.721591455194617,0.18602918530609,0.0923793594992932
80,160,0.719318766679314,0.189610368289601,0.0910708650310847
90,160,0.716985386322456,0.193242204474491,0.0897724092030525
100,160,0.714591226614311,0.196924770326059,0.08848400305963
110,160,0.712136224002953,0.20065811757608,0.0872056584209671
120,160,0.709620339622838,0.20444227251546,0.0859373878617024
130,160,0.707043560013948,0.208277235298876,0.0846792046871766
140,160,0.704405897829782,0.212162979263148,0.0834311229070699
150,160,0.70170739253239,0.216099450261157,0.0821931572064532
160,160,0.698948111072633,0.220086566013119,0.0809653229142479
170,160,0.696128148553802,0.224124215477105,0.0797476359690935
180,160,0.6932476288767,0.228212258240667,0.078540112882633
190,160,0.690306705364276,0.232350523935498,0.0773427707002258
200,160,0.687305561363858,0.23653881167703,0.0761556269591123
210,160,0.684244410825035,0.240776889530911,0.0749786996440546
220,160,0.681123498851225,0.245064494008287,0.0738120071404885
230,160,0.677943102222955,0.249401329591815,0.0726555681852304
240,160,0.67470352989089,0.253787068294324,0.0715094018147854
250,160,0.67140512343666,0.258221349252024,0.0703735273113161
260,160,0.668048257499535,0.262703778354128,0.0692479641463364
270,160,0.664633340167063,0.267233927910736,0.0681327319222014
280,160,0.661160813327755,0.271811336360769,0.0670278503114763
290,160,0.657631152984012,0.276435508021717,0.0659333389942713
300,160,0.654044869523477,0.281105912882884,0.0648492175936389
310,160,0.6504025079471,0.285821986443762,0.0637755056091389
320,160,0.646704648052221,0.290583129599097,0.0627122223486814
330,160,0.642951904569102,0.295388708572128,0.0616593868587697
340,160,0.639144927249358,0.300238054897374,0.060617017853268
350,160,0.635284400904893,0.305130465454278,0.0595851336408297
360,160,0.631371045395981,0.310065202552891,0.058563752051128
370,160,0.627405615567284,0.31504149407268,0.0575528903600359
380,160,0.623388901130681,0.320058533655408,0.0565525652139113
390,160,0.61932172649392,0.325115480952932,0.0555627925531476
400,160,0.61520495053422,0.330211461930624,0.0545835875351568
410,160,0.61103946631609,0.335345569226954,0.0536149644569558
420,160,0.606826200752775,0.340516862569691,0.0526569366775341
430,160,0.602566114210869,0.345724369248949,0.0517095165401817
440,160,0.598260200057807,0.350967084647228,0.0507727152949644
450,160,0.593909484152093,0.356243972826376,0.049846543021531
460,160,0.589515024276275,0.361553967171279,0.048931008552446
470,160,0.585077909512867,0.366895971089896,0.0480261193972373
480,160,0.580599259563547,0.372268858769099,0.0471318816673541
490,160,0.576080224012169,0.377671475985602,0.0462483000022287
500,160,0.571521981532272,0.383102640971093,0.0453753774966348
510,160,0.566925739039953,0.388561145330509,0.0445131156295378
520,160,0.562292730793134,0.39404575501224,0.0436615141946266
530,160,0.557624217438436,0.399555211328847,0.0428205712327169
540,160,0.552921485007045,0.405088232026743,0.0419902829662125
550,160,0.548185843861087,0.410643512403107,0.0411706437358063
560,160,0.543418627592261,0.416219726468139,0.0403616459395998
570,160,0.538621191874569,0.421815528150617,0.0395632799748131
580,160,0.533794913273179,0.427429552544568,0.0387755341822526
590,160,0.528941188011602,0.433060417194702,0.0379983947936965
600,160,0.5240614306995,0.43870672341815,0.0372318458823504
610,160,0.519157073023575,0.444367057659906,0.0364758693165193
620,160,0.514229562404138,0.450039992879232,0.0357304447166305
630,160,0.509280360620046,0.455724089964218,0.034995549415736
640,160,0.504310942404845,0.461417899171543,0.0342711584236113
650,160,0.499322794017018,0.467119961588424,0.0335572443945582
660,160,0.494317411787358,0.472828810613634,0.0328537775990077
670,160,0.489296300646556,0.478542973454434,0.0321607258990097
680,160,0.484260972636159,0.484260972636159,0.0314780547276817
690,160,0.47921294540611,0.489981327521208,0.0308057270726817
700,160,0.474153740702144,0.495702555834104,0.0301437034637524
710,160,0.469084882846322,0.501423175189299,0.0294919419643786
720,160,0.464007897214025,0.507141704618396,0.0288503981675795
730,160,0.458924308710729,0.512856666093418,0.0282190251958535
740,160,0.453835640251885,0.518566586042842,0.027597773705273
750,160,0.448743411249199,0.524269996857081,0.0269865918937201
760,160,0.443649136106602,0.52996543838016,0.026385425513238
770,160,0.438554322729122,0.535651459384415,0.0257942178864625
780,160,0.433460471047859,0.541326619025055,0.0252129099270859
790,160,0.428369071564168,0.546989488271539,0.0246414401642932
800,160,0.423281603916097,0.552638651312804,0.024079744771099
810,160,0.418199535470026,0.55827270693347,0.0235277575965043
820,160,0.413124319940378,0.563890269858245,0.0229854102013777
830,160,0.408057396040142,0.569489972061897,0.0224526318979612
840,160,0.403000186164848,0.575070464042267,0.0219293497928846
850,160,0.397954095112516,0.580630416053916,0.0214154888335682
860,160,0.392920508841938,0.586168519300179,0.0209109718578833
870,160,0.387900793271564,0.591683487081506,0.0204157196469307
880,160,0.382896293121064,0.597174055898145,0.0199296509807916
890,160,0.377908330797533,0.602638986505368,0.0194526826970992
900,160,0.372938205328115,0.608077064919615,0.0189847297522704
910,160,0.36798719134069,0.613487103374076,0.0185257052852345
920,160,0.363056538094089,0.61886794122242,0.0180755206834904
930,160,0.358147468559148,0.624218445789534,0.0176340856513181
940,160,0.353261178551731,0.6295375131683,0.0172013082799694
950,160,0.348398835918703,0.634824068961637,0.0167770951196598
960,160,0.343561579777661,0.640077068969159,0.0163613512531791
970,160,0.338750519811052,0.645295499818006,0.0159539803709413
980,160,0.333966735615158,0.650478379537551,0.0155548848472906
990,160,0.329211276104264,0.655624758077855,0.0151639658178812
1000,160,0.324485158970154,0.660733717771895,0.0147811232579512
0,170,0.724500235339035,0.167137264834831,0.108362499826134
10,170,0.722651422828129,0.170456909632165,0.106891667539706
20,170,0.720742017478136,0.173826737033339,0.105431245488525
30,170,0.718771804990453,0.177246944877474,0.103981250132073
40,170,0.716740591302976,0.180717709903874,0.10254169879315
50,170,0.714648203352291,0.184239186998454,0.101112609649255
60,170,0.712494489834961,0.18781150844372,0.0996940017213187
70,170,0.710279321966439,0.191434783173826,0.0982858948597348
80,170,0.708002594236049,0.195109096036299,0.0968883097276527
90,170,0.705664225156435,0.198834507062074,0.095501267781491
100,170,0.703264158005831,0.202611050745531,0.0941247912486387
110,170,0.700802361561413,0.206438735336271,0.0927589031023159
120,170,0.698278830822016,0.210317542144411,0.0914036270335729
130,170,0.695693587718363,0.214247424861226,0.0900589874204112
140,170,0.693046681808992,0.218228308896992,0.0887250092940163
150,170,0.690338190959979,0.222260090737921,0.0874017183021001
160,170,0.687568222006541,0.226342637324103,0.086089140669356
170,170,0.68473691139457,0.230475785450391,0.084787303155039
180,170,0.681844425800125,0.234659341192186,0.0834962330076887
190,170,0.678890962724899,0.238893079358078,0.0822159579170222
200,170,0.675876751065651,0.243176742971317,0.0809465059630317
210,170,0.672802051655606,0.247510042782064,0.0796879055623296
220,170,0.669667157775814,0.251892656812393,0.0784401854117926
230,170,0.666472395634472,0.256324229935963,0.0772033744295646
240,170,0.663218124812231,0.260804373494282,0.0759775016934873
250,170,0.659904738671529,0.265332664951434,0.0747625963770365
260,170,0.656532664728025,0.269908647589126,0.0735586876828498
270,170,0.653102364982243,0.274531830243815,0.0723658047739422
280,170,0.649614336209592,0.279201687087695,0.071183976702713
290,170,0.646069110206969,0.283917657455172,0.0700132323378585
300,170,0.642467253994227,0.288679145716462,0.0688536002893116
310,170,0.63880936996885,0.29348552119981,0.0677051088313405
320,170,0.63509609601228,0.298336118163776,0.0665677858239443
330,170,0.631328105546393,0.303230235820913,0.0654416586326946
340,170,0.627506107538751,0.30816713841407,0.0643267540471791
350,170,0.623630846455347,0.313146055346444,0.0632230981982088
360,170,0.619703102159663,0.318166181366374,0.0621307164739624
370,170,0.615723689757011,0.323226676807745,0.0610496334352445
380,170,0.611693459383211,0.328326667886746,0.0599798727300426
390,170,0.607613295936844,0.333465247055583,0.0589214570075729
400,170,0.603484118754406,0.338641473413581,0.057874407832013
410,170,0.599306881227893,0.343854373175986,0.056838745596121
420,170,0.59508257036444,0.349102940200611,0.0558144894349483
430,170,0.590812206287855,0.35438613657229,0.0548016571398542
440,170,0.586496841681998,0.359702893244965,0.0538002650730363
450,170,0.582137561176162,0.365052110741047,0.0528103280827915
460,170,0.577735480672754,0.370432659907523,0.0518318594197234
470,170,0.573291746617777,0.375843382728108,0.0508648706541151
480,170,0.568807535214748,0.381283093190568,0.0499093715946843
490,170,0.5642840515829,0.386750578208162,0.0489653702089382
500,170,0.559722528860677,0.39224459859398,0.0480328725453434
510,170,0.555124227255692,0.397763890086783,0.0471118826575242
520,170,0.550490433042525,0.403307164426775,0.0462024025307001
530,170,0.545822457509868,0.408873110479565,0.0453044320105673
540,170,0.541121635858734,0.41446039540644,0.044417968734826
550,170,0.536389326053581,0.420067665878869,0.0435430080675502
560,170,0.531626907628374,0.425693549335038,0.0426795430365872
570,170,0.526835780449766,0.431336655276063,0.0418275642741704
